alpha,delta,class,redshift
148.775268888275,17.7998286725941,GALAXY,0.4846953
186.893103094516,63.9929142782108,GALAXY,0.2582792
246.741927046161,26.7916894030244,GALAXY,0.2212317
250.788722335536,23.7438696327272,GALAXY,0.2551682
238.441711492655,24.5448953173251,GALAXY,0.561593
231.680839880081,36.5550069585242,GALAXY,0.6002356
216.935589999216,64.9219283233303,GALAXY,0.3718253
208.698243080751,52.4837233663139,GALAXY,0.4804006
211.535342530661,44.4988213719542,GALAXY,0.3873225
203.605118055349,46.1584502418291,GALAXY,0.04649088
209.093564141528,44.9480830913217,GALAXY,0.1251055
214.641483017067,43.5926600971564,GALAXY,0.2129633
197.607701142057,46.8845108648526,GALAXY,0.4914297
5.74813094770957,32.5294550889015,GALAXY,0.576388
40.9944117564436,3.4578346808793,GALAXY,0.8169333
20.7377747911913,-1.14934835624859,GALAXY,0.2447609
238.481987636742,41.6198871462448,GALAXY,0.03519361
186.644318879816,2.71300572098525,GALAXY,0.08579747
20.7426946801238,13.1305730542072,GALAXY,0.5712678
225.97520008088,38.6536288559842,GALAXY,0.1141958
189.925341961355,46.6654195467612,GALAXY,0.5034758
201.601249223299,45.4418989702424,GALAXY,0.3720702
131.753099759737,20.7898894287538,GALAXY,0.7258725
195.105173235423,41.2748685278142,GALAXY,0.1288412
195.186336183288,35.3011944550887,GALAXY,0.4819393
346.025534043087,12.9022693170792,GALAXY,0.3792367
216.103765802993,52.1789577658656,GALAXY,0.8132254
170.878388665539,7.23673083618206,GALAXY,0.6685034
139.09912522909,14.7482424362261,GALAXY,0.4392054
153.251449698248,30.9773009382508,GALAXY,1.279382
243.192723539361,40.069370690909,GALAXY,0.8699284
234.127906171866,22.1280509010742,GALAXY,0.5892945
234.621550620002,21.7514051710424,GALAXY,0.4717176
235.947672664729,21.2884046750797,GALAXY,0.4244908
347.240121416952,-9.22925403632014,GALAXY,0.09867498
347.37603908565,-9.16705138620766,GALAXY,0.08499426
348.44087400131,-9.36525538517239,GALAXY,0.08166385
13.6657177641487,-3.61909227299585,GALAXY,1.246284
125.83663185326,11.082360227931,GALAXY,0.5439112
139.867759316194,14.9708647418291,GALAXY,0.3366328
136.138625386721,-1.15698070476828,GALAXY,0.0003897557
21.7887481387429,13.0429218626026,GALAXY,0.2448928
10.2645357839805,13.554768218144,GALAXY,0.5694205
202.997927423851,66.7325402713988,GALAXY,0.01559545
136.477545431814,58.4702505886712,GALAXY,0.4458458
158.093587251452,18.4632115479159,GALAXY,0.4716793
173.231784870571,65.7346557727255,GALAXY,0.3615202
176.947540811407,65.9172162805509,GALAXY,0.5249863
20.6985031844805,13.1144344681213,GALAXY,0.6600029
217.559423886134,64.5836958331201,GALAXY,0.1384107
120.277540958216,9.3970194798274,GALAXY,0.5690321
145.797521337534,16.1900760965176,GALAXY,0.8458299
147.275806312792,16.5577494525222,GALAXY,0.5249416
153.644698395153,17.7929728031598,GALAXY,0.5139983
159.604316676779,18.6359084470981,GALAXY,0.6480033
154.72089212045,17.8958803860148,GALAXY,0.6259416
200.141496180555,46.5217163083427,GALAXY,0.7527333
144.570060126226,16.7918056490525,GALAXY,0.5350965
157.278212494512,32.0004997406986,GALAXY,1.088149
232.10098950312,44.0362472211376,GALAXY,0.3896012
228.25354232531,38.0411673293143,GALAXY,0.6366698
21.9263145344304,-3.28069462297306,GALAXY,0.5717627
337.804057341813,6.46867954262529,GALAXY,0.8909332
30.9915123167007,17.6622999039467,GALAXY,0.4941327
256.557121224836,45.9938151747287,GALAXY,0.4723559
149.235399596154,16.8879516222162,GALAXY,0.4824267
214.056327894434,22.9241501907013,GALAXY,0.721653
194.672463068871,65.8746888105751,GALAXY,0.2080755
154.583835716107,62.9469422124555,GALAXY,0.4115703
8.79398341067667,13.5881327132872,GALAXY,0.4136181
17.7565589146816,13.380167867291,GALAXY,0.5263216
182.21769340468,64.0282202055488,GALAXY,0.410031
10.4103840441697,13.6357046059139,GALAXY,0.7174669
177.433911623941,67.7232222899099,GALAXY,0.4537707
176.782699045456,43.2221932780276,GALAXY,0.6630734
145.399106562207,17.0417437165607,GALAXY,0.2689973
249.446376653544,24.73854488909,GALAXY,0.3532072
243.219930214942,29.5170209859149,GALAXY,0.1138883
241.25086822456,39.4154145363916,GALAXY,0.0781871
231.534838016652,44.4062949171123,GALAXY,0.4419987
201.280900039962,46.4843736113167,GALAXY,0.5220628
115.766701843973,20.5769414909396,GALAXY,0.5368313
218.43218040841,14.6445717408898,GALAXY,0.4976155
216.890303831939,14.9361279163665,GALAXY,0.713909
209.252384925623,45.059988565347,GALAXY,0.1233634
199.26535431903,46.6361663769339,GALAXY,0.4192467
204.771292139772,45.9382851521452,GALAXY,0.4744506
346.742357802243,-9.28613898469471,GALAXY,0.02376906
323.398104530362,-2.46277868227608,GALAXY,0.5738961
325.925621641956,-2.45472896244447,GALAXY,0.3694868
335.54562536554,-0.923930125374,GALAXY,0.4960735
341.596492822534,-0.843877297579826,GALAXY,0.1318995
160.498058695066,27.3518455040427,GALAXY,0.4952538
181.547773945528,63.9450392349592,GALAXY,0.5159772
131.064738225973,30.7506869718052,GALAXY,0.7382363
150.504535052552,17.1423532110166,GALAXY,0.1097662
179.69323621634,34.2263980919328,GALAXY,0.1485087
188.851714906346,34.2841062368928,GALAXY,0.1557591
236.907199639666,29.6422452819622,GALAXY,0.09601101
215.824495758044,38.267672190938,GALAXY,0.6040531
162.760855069063,50.3704861100129,GALAXY,0.2794328
200.101168757221,29.2056006823075,GALAXY,0.1191694
179.311240015696,50.9674034549676,GALAXY,1.559565
155.497226379229,18.1657802502835,GALAXY,0.3118438
146.115325690061,16.3732805371764,GALAXY,0.8558027
150.696609149027,17.2110681771562,GALAXY,0.4468353
215.134696242796,50.911189959321,GALAXY,0.5638866
231.746661029728,44.164393616293,GALAXY,0.5049218
256.085356270765,45.8253933305107,GALAXY,0.4739692
158.332715873217,32.0743247943172,GALAXY,0.6520162
231.69199967829,38.4097083200902,GALAXY,0.5283464
123.020063311481,29.9704737957069,GALAXY,0.7690766
25.2550388207392,18.3980928702197,GALAXY,0.6579565
16.9142804346089,18.9928189040757,GALAXY,0.665786
329.363643103398,-1.71620416113193,GALAXY,0.5856336
198.928715238769,34.8426712644351,GALAXY,0.3040281
200.230811307919,34.7236804620919,GALAXY,0.642697
239.223863552077,24.4977963363865,GALAXY,0.1681633
137.6880714578,41.5958645835601,GALAXY,0.3066738
164.059589332067,50.771966719086,GALAXY,0.5652834
170.638518021615,51.6218961592733,GALAXY,0.2784535
119.534559961193,28.6996713278647,GALAXY,0.2895418
132.839087966677,39.2649847143443,GALAXY,0.6809888
150.325173460666,63.5353154758633,GALAXY,0.4802034
127.009624645524,11.4325455710027,GALAXY,0.5473818
129.0446626709,12.0788563242945,GALAXY,0.273398
131.082104935099,12.6897525246349,GALAXY,0.3073143
206.443004686266,52.9494698847896,GALAXY,0.5197071
213.965204065309,51.3090127867849,GALAXY,0.07597773
222.05022879096,63.4730283206375,GALAXY,0.291287
139.052733013925,12.0206247176979,GALAXY,0.5107055
232.98148442912,35.8949048466777,GALAXY,0.229325
148.75234655531,16.8006235162235,GALAXY,0.6497278
155.101036912312,31.2978591313022,GALAXY,0.9797114
157.795786587345,37.5342433041576,GALAXY,0.146992
187.328704080747,35.6911644273123,GALAXY,0.3035289
201.022009767257,34.7194016791325,GALAXY,0.5081314
226.616248323409,52.5820447855729,GALAXY,0.6766143
247.412529829382,32.330011444092,GALAXY,0.6503254
221.313725747431,30.348886844072,GALAXY,0.6388085
156.797156170233,32.7465276508078,GALAXY,0.1164277
188.88331308673,59.7495428578728,GALAXY,0.7023297
10.2771033554142,19.4368007193199,GALAXY,0.1426843
15.1007785569431,19.2581482917116,GALAXY,0.1146985
9.15602263388325,19.4123175241847,GALAXY,0.4390378
12.0068414679742,-2.09802949854225,GALAXY,0.3408224
206.498566496177,56.1500935913277,GALAXY,0.4058332
241.931007320444,14.5103869977512,GALAXY,0.5433409
118.831868647771,53.3313199634516,GALAXY,0.02469199
222.466601244015,36.7509745657985,GALAXY,0.5395222
242.737284685369,52.6175671915897,GALAXY,0.03827355
143.212533750165,15.8099585620244,GALAXY,0.5683968
359.259043798262,-7.58005246970709,GALAXY,0.5058805
143.629863702507,15.8340670237708,GALAXY,0.3166485
144.385764764657,16.0397464585119,GALAXY,0.9048453
150.802916146068,17.2973365137434,GALAXY,0.4430862
155.716252364503,18.2348548701163,GALAXY,0.4636574
230.632822138005,44.9481499303818,GALAXY,0.3064205
9.99875629308485,19.4094850064207,GALAXY,0.6242937
14.8007740487399,19.2102029318884,GALAXY,0.2751052
23.9632769429728,18.4117996649227,GALAXY,0.5327372
25.7267564103352,18.1798328093453,GALAXY,0.6669854
218.872525855036,32.4686816623425,GALAXY,0.589592
232.939019173057,35.810255288187,GALAXY,0.4748502
230.447745313608,37.4726799584413,GALAXY,0.153099
172.427020868795,34.4679560355248,GALAXY,0.6914449
322.138999338447,4.29586434142614,GALAXY,0.5491573
213.365387752523,43.9138355819242,GALAXY,0.0404058
218.229104335886,42.4423274974838,GALAXY,0.1770566
333.438890007311,31.6590163069446,GALAXY,0.4097553
333.983117481352,31.7154373565441,GALAXY,0.5921753
149.187593966415,16.9930897597572,GALAXY,0.9155861
18.2090629207585,7.63242306113128,GALAXY,0.4495707
148.601352323989,6.64027921073153,GALAXY,0.1918648
216.318390734054,31.8181980426122,GALAXY,0.6122591
137.197234311542,29.0132639502851,GALAXY,0.3234911
135.545126626867,28.226499923112,GALAXY,0.1303933
236.751279905188,36.269358991604,GALAXY,0.929706
155.922719110978,18.2121204725943,GALAXY,0.5903679
146.72268146032,16.5684203271496,GALAXY,0.5509256
154.739086251836,17.9952857550997,GALAXY,0
227.775232125675,38.2751584876429,GALAXY,0.6465582
254.956420992029,19.987921303899,GALAXY,0.538359
215.627681887025,-2.93270972881282,GALAXY,0.6192109
154.334312765542,17.8218156633976,GALAXY,0.7013269
213.841951047395,44.6740606300772,GALAXY,0.7102791
2.02368619693897,13.6799458525829,GALAXY,0.2097893
174.891366668071,63.7803392328347,GALAXY,0.4820601
142.053349696134,15.5093443825039,GALAXY,0.4590287
155.833476222994,18.1685592964467,GALAXY,0.5952469
143.018688685772,42.784133617279,GALAXY,0.672815
347.965063349652,-9.20481187396422,GALAXY,0.3712699
2.99765309298407,-2.99651941889605,GALAXY,0.9891492
148.25161956581,17.5292494271796,GALAXY,0.3959281
132.527912706095,27.9679182537272,GALAXY,0.7433555
157.457685822923,65.8880642693955,GALAXY,0.5200783
205.796055252608,56.2349679291531,GALAXY,0.7251451
207.154159788162,55.9406044783153,GALAXY,0.3157159
212.87288640582,51.5505099039386,GALAXY,0.4980479
218.623618003118,42.4776620897245,GALAXY,0.5122939
197.127662219036,46.8738194705223,GALAXY,0.5144499
205.001114921796,45.9289320325478,GALAXY,0.4579105
205.176440016592,14.2320587763306,GALAXY,0.3310553
154.084426343271,31.1182709486546,GALAXY,0.7300715
243.838553247642,28.9499265041733,GALAXY,0.3241436
28.985517132632,7.32886928077626,GALAXY,0.5210661
8.63221059250964,13.6190768840823,GALAXY,0.3499803
13.2797631301096,13.5455081481133,GALAXY,0.5517024
216.155631305847,64.9185506017183,GALAXY,0.5746261
237.158173920725,33.4000487260199,GALAXY,0.1144475
185.855378892029,63.9984719948865,GALAXY,0.4139137
12.0032637476603,19.431535733616,GALAXY,0.167259
26.9569598624669,18.0495331822242,GALAXY,0.6100033
340.437886685645,-1.79996080446787,GALAXY,0.8175306
188.617731706578,46.459822837244,GALAXY,0.6516549
232.876397941876,23.5235601047522,GALAXY,0.6173516
156.171680624395,18.2924826398462,GALAXY,0.6849703
130.362245239019,26.7659233630803,GALAXY,0.08568902
215.239321548993,19.5450211301105,GALAXY,0.5860014
223.845739320458,17.7182171737167,GALAXY,0.3243322
16.5960390645112,4.37585573551037,GALAXY,0.8620496
335.864859630183,13.4137443367741,GALAXY,0.4776691
221.509098046383,37.234550067474,GALAXY,0.3124971
146.89661473434,29.7585022316934,GALAXY,0.5277125
156.448498204955,32.4843024859019,GALAXY,0.1322544
210.453245688198,44.6711383652207,GALAXY,0.5932147
196.807078009281,46.9788628719238,GALAXY,0.0936733
210.312836137043,44.7979970216323,GALAXY,0.06432414
215.855158664105,43.2414646813626,GALAXY,0.1028579
221.094428167656,41.6198220514285,GALAXY,0.05894581
347.653816305606,-9.32550123652533,GALAXY,0.06452455
331.820784828964,-0.872669292744493,GALAXY,0.2309531
340.317345405379,-0.934154442380713,GALAXY,0.5103361
127.862721380394,60.9951991586164,GALAXY,0.02111371
138.517804446739,59.4640630889197,GALAXY,0.07739493
146.542809764619,17.9246515462504,GALAXY,0.07463411
186.449816072609,30.1472174453231,GALAXY,0.1590907
144.014057855292,44.7750936709569,GALAXY,0.8837035
181.163989587807,63.9129984117243,GALAXY,0.529585
186.138757362097,63.9871784138901,GALAXY,0.1383737
19.7315539257015,18.8908441405125,GALAXY,0.5091087
29.4869201821876,17.6923846654391,GALAXY,0.295287
29.9169872728243,17.7341911782869,GALAXY,0.3313169
9.81873076710548,19.4945294349954,GALAXY,0.2130549
323.765497701045,-1.5027085452494,GALAXY,0.5226443
343.6812304117,-1.946096045787,GALAXY,0.1775744
230.930591235187,16.0326019453298,GALAXY,0.5066864
212.467161154941,19.9775245784062,GALAXY,0.5922756
231.474033890377,44.3980125779773,GALAXY,0.7876524
231.875058748083,44.1683172584882,GALAXY,0.5058915
237.140978730836,41.0590000074009,GALAXY,0.3592728
17.2762356464669,13.2882596668918,GALAXY,0.3786501
171.076003550668,39.9457939306473,GALAXY,0.537356
231.867694769126,-2.36687620479668,GALAXY,0.09529904
211.640723614308,13.5087892105645,GALAXY,0.6602669
204.569089229142,14.2403543922239,GALAXY,0.646103
341.851457574446,6.84742309938478,GALAXY,0.9815881
159.781031346663,27.7043490701911,GALAXY,0.5716408
155.690729674998,18.1945071031624,GALAXY,0.6278439
156.386597723764,18.2151005792163,GALAXY,0.8090953
156.593174650358,18.3821163953007,GALAXY,0.388651
149.324006375719,17.039159542937,GALAXY,0.1232015
238.296425286213,40.3270294385425,GALAXY,0.4782765
239.618890682013,39.4839568964566,GALAXY,0.5217208
243.325015122581,9.39973886113762,GALAXY,0.1463281
201.494703993081,46.4689616490696,GALAXY,0.3359666
225.724185672008,39.7108414669186,GALAXY,0.5225116
225.867300448348,39.7445255405966,GALAXY,0.09545929
230.794891269466,37.4993553455355,GALAXY,0.1098622
217.425019161809,-1.59271750719907,GALAXY,0.3622735
209.124817049456,45.0278193466162,GALAXY,0.6493208
322.332156541905,-2.30986974667137,GALAXY,0.6939971
7.39385225079269,3.31535004835776,GALAXY,0.8867747
154.949419735874,31.4246778031196,GALAXY,1.034122
23.0162603347273,7.64362832005506,GALAXY,0.7448568
157.566172249319,18.4885441857085,GALAXY,0.599509
152.001125831031,17.4226779826445,GALAXY,0.7349129
119.629307830013,9.16709543430755,GALAXY,0.3823274
157.443096169165,65.7776233982322,GALAXY,0.5441394
137.153633209181,14.3661831618718,GALAXY,0.3713157
0.866434524241811,13.5501492397608,GALAXY,0.1718521
128.050920630499,11.691706716707,GALAXY,0.6184285
148.780615192733,16.839006201306,GALAXY,0.2178891
136.81211349306,14.1036164312205,GALAXY,0.5918207
146.761110203967,16.4326463683555,GALAXY,0.625472
233.189706799815,35.5749180353169,GALAXY,0.4601598
226.529536770193,48.196020115899,GALAXY,0.4637139
27.470085586781,11.4239012007705,GALAXY,0.5270635
246.740100170918,40.4460142095537,GALAXY,0.6548022
206.122164658723,56.1714846562091,GALAXY,0.5826845
206.247134369888,56.1819108414603,GALAXY,0.618112
145.211976140716,43.7664671675398,GALAXY,0.7481148
212.038646419861,20.0598346637331,GALAXY,0.5870808
229.349385581104,16.396385130905,GALAXY,0.3370279
222.116348177593,18.0653812502078,GALAXY,0.3873816
201.308676243595,21.5327111181314,GALAXY,0.1705962
186.33983663663,59.8737218774963,GALAXY,0.4758229
220.288084963594,18.6745480980162,GALAXY,0.7527681
148.491510930966,18.3378661782507,GALAXY,0.1630652
164.662513343773,21.0236536673057,GALAXY,0.07717838
119.125174738177,12.0769510297257,GALAXY,0.7340884
189.481296847759,34.1831647151205,GALAXY,0.536853
226.17859298113,50.1235398350989,GALAXY,0.6653849
243.842656042916,39.5280649364857,GALAXY,0.6977144
131.669422974553,31.3331263509977,GALAXY,0.8142141
132.071640804221,31.5641843074636,GALAXY,1.018631
153.922400036655,64.5552443757885,GALAXY,0.05451693
153.702165630577,29.8294634807823,GALAXY,0.7756043
30.1470589194008,7.38826147826368,GALAXY,0.1835426
209.918267263832,31.3646935106283,GALAXY,0.7338887
220.116909325538,28.7207631989443,GALAXY,0.4525679
129.657923674569,18.2390644854268,GALAXY,0.812138
148.569786998893,17.607895497498,GALAXY,0.3834809
175.595436373723,7.36493431003575,GALAXY,0.5987735
126.764206190811,34.6530413984201,GALAXY,0.7591611
4.85154947927548,-7.55068101628746,GALAXY,0.5371812
153.763291967256,17.8473146059201,GALAXY,0.1287094
144.403404195097,16.0502762086885,GALAXY,0
148.711354823431,16.7883077393098,GALAXY,0.5768904
237.389207179686,40.9717076775421,GALAXY,0.4755459
174.015560030295,63.5301461649146,GALAXY,0.03316686
13.1744984892918,19.2274149780487,GALAXY,0.3208618
152.435471236549,25.9955859388439,GALAXY,0.8010773
183.963631908209,35.7427426135585,GALAXY,0.1370196
191.856237384195,35.5450830555798,GALAXY,0.1604903
195.189604430785,35.2186260236985,GALAXY,0.4941598
226.42516369393,39.306653047033,GALAXY,0.4745024
140.384106245053,15.0908711147964,GALAXY,0.1214698
120.866397391417,9.66075779185537,GALAXY,0.5827701
125.778251245076,10.9917863254438,GALAXY,0.3543351
142.079251528425,15.4556294898016,GALAXY,0.4838178
149.745644643631,17.0609649350134,GALAXY,0.2840163
148.348848312268,17.6022010257927,GALAXY,0.1003807
157.911486269554,63.67415087972,GALAXY,0.4995039
128.148579197725,22.1233730662091,GALAXY,0.7607169
156.677381918333,18.2231110688086,GALAXY,0.5338782
240.313772647383,38.9687543314401,GALAXY,0.4502466
348.423883961445,-3.42651181298026,GALAXY,0.4525567
223.740543625086,62.9751135361068,GALAXY,0.2874768
166.248816058597,66.7276278436737,GALAXY,0.6289859
236.914933525807,22.2760266717162,GALAXY,0.124037
241.614243168067,31.1900145240723,GALAXY,0.5603754
181.155196170977,35.6906671384874,GALAXY,0.6138633
123.692987262539,30.4714766697164,GALAXY,0.3713956
143.707008246046,42.9851375547938,GALAXY,0.6491339
211.567973136324,20.2827845243551,GALAXY,0.6339595
226.559197211591,17.185609868281,GALAXY,0.6773353
9.94732638710099,4.47685823334266,GALAXY,0.6931278
216.670169804619,31.7930472860196,GALAXY,0.5895712
134.572187348182,27.8050771349507,GALAXY,0.3818078
333.519515343529,-0.926626813021692,GALAXY,0.2236346
335.352312572565,13.1614636334683,GALAXY,0.7122456
16.6388437786413,13.0512887367517,GALAXY,0.0535301
190.006929695845,59.7528215901313,GALAXY,0.6204848
30.3982118317118,17.6936060881311,GALAXY,0.3781111
22.7824927100243,18.5175684510226,GALAXY,0.3840289
161.953055250603,39.9674119573427,GALAXY,0.4963757
6.51074120794522,7.73432988016594,GALAXY,0.4617126
220.264505973153,37.5706834022364,GALAXY,0.7113331
221.740508526662,37.2037455405344,GALAXY,0.3539265
224.36517124311,40.1958878068653,GALAXY,0.5607449
221.577914568736,28.4506784075303,GALAXY,0.3659731
119.97047996196,9.3160932630633,GALAXY,0.3315018
125.509030744678,10.9697476254932,GALAXY,0.1130406
127.485168412183,11.5991439603456,GALAXY,0.5199071
158.658119870025,32.284983633855,GALAXY,0.8864631
143.003955792374,23.3988825682937,GALAXY,0.8881549
348.174331186879,25.9553897692421,GALAXY,0.5960475
176.668839163865,52.4166815395437,GALAXY,0.9169304
242.516770103669,30.029277634516,GALAXY,0.1241459
12.7705728632518,-3.53128349644699,GALAXY,0.7103335
9.68311629733063,13.6821029923335,GALAXY,0.4019509
231.998467717148,36.1752047783857,GALAXY,0.5195247
349.008024172379,-1.01406562126987,GALAXY,0.09125268
335.168132394764,-0.996982723749835,GALAXY,0.6821945
132.162915602784,13.0343006104469,GALAXY,0.6013514
152.964697012403,17.68046205398,GALAXY,0.7523241
211.57024262074,51.8375560159757,GALAXY,0.6457002
214.784091929718,51.0134610531544,GALAXY,0.4896194
236.008465462999,41.761047419579,GALAXY,0.5687318
237.294314411683,41.0410444953315,GALAXY,0.500749
354.930750281547,3.23494376752651,GALAXY,0.9027826
225.969318148288,39.7014416886659,GALAXY,0.5101885
255.51655784166,45.8417543150195,GALAXY,0.7792248
190.908540861016,35.6972913057773,GALAXY,0.5962217
21.6307944767474,18.7365294230251,GALAXY,0.5610286
251.082883909497,52.8753626002725,GALAXY,0.3217865
142.873047366259,15.6852948100713,GALAXY,0.5692063
157.397659990273,18.488871560508,GALAXY,0.445497
148.081581619428,16.8187448787468,GALAXY,0.46821
206.98418487133,52.9411648840788,GALAXY,0.4066271
232.985855042871,43.5630740196895,GALAXY,0.4305913
2.66320514421119,13.6026913582242,GALAXY,0.2068504
252.197569374403,29.5951573986011,GALAXY,0.4493662
109.813052195245,41.1467902028876,GALAXY,0.02765727
117.84559614069,52.5466367784241,GALAXY,0.04104964
142.603470567845,67.7070341984168,GALAXY,0.02117227
142.279317482878,15.4157056875259,GALAXY,0.795882
114.046588065702,19.180163163057,GALAXY,0.5664276
188.892439478498,8.16559314506592,GALAXY,0.6035817
189.405845124044,8.10889342824044,GALAXY,0.5289302
208.458799301466,55.8271013333116,GALAXY,0.4929492
25.9500352681399,18.1663856086311,GALAXY,0.6757747
21.4040333556379,18.7938522342269,GALAXY,0.5341458
29.9860690127293,17.7399634382273,GALAXY,0.5274324
151.028573581018,37.146704617177,GALAXY,0.5386692
6.68262765503056,7.83038636564357,GALAXY,0.7255029
206.967544832683,45.4999656572876,GALAXY,0.2135803
215.206283064207,43.3425879465278,GALAXY,0.1362707
121.929235822708,15.0168817709939,GALAXY,0.5195768
241.63107809475,59.1382942419994,GALAXY,0.7035164
129.015792803991,29.6376865520502,GALAXY,0.5902592
127.057514809507,28.3262604243022,GALAXY,0.09294682
341.175617616903,0.0147094121801671,GALAXY,0.6279718
215.626950093183,32.055990859985,GALAXY,0.6529724
142.450793610462,31.3819039020131,GALAXY,0.2193341
171.556296041187,3.13182515970958,GALAXY,0.5077661
174.970087731909,3.29516707023283,GALAXY,0.1238752
160.325915005133,3.04296965162781,GALAXY,0.08408611
129.979572148692,12.284181459207,GALAXY,0.3359255
139.529200198475,4.19901692059488,GALAXY,0.2680451
353.728947010754,0.768892778916909,GALAXY,0.9857135
154.718284633626,18.0792215486872,GALAXY,0.0654785
121.417225900266,24.8485219452007,GALAXY,0.4881535
152.533271631707,30.0568877616038,GALAXY,0.4529049
126.213397695344,33.883907495899,GALAXY,0.7288373
190.296235748265,35.5224668769431,GALAXY,0.5290197
235.119039564728,37.3597840058472,GALAXY,0.8015015
212.589700952809,34.5607764117213,GALAXY,0.1927139
238.59303391816,24.8630742694353,GALAXY,0.08602818
358.376048076908,-7.52316931653028,GALAXY,0.2255999
206.783598809549,66.3330804630674,GALAXY,0.146149
143.433125615091,15.6865983431296,GALAXY,0.8489889
217.505410798354,51.6956221229794,GALAXY,0.5087641
136.322403425688,4.76146912281629,GALAXY,0.2231107
132.741598639328,4.49552118942808,GALAXY,0.09501681
322.144188500836,7.39742714671004,GALAXY,0.1215986
169.982884721448,42.4040762176685,GALAXY,0.2917782
200.390889248617,45.6672278312983,GALAXY,0.6077244
166.59801783645,28.3365021785435,GALAXY,0.1385686
175.254848628821,63.7918484166008,GALAXY,0.2948032
252.414378428621,29.3726536798266,GALAXY,0.5870488
207.054781792213,32.2658283135486,GALAXY,0.4201542
200.260889402812,33.3394886734465,GALAXY,0.03642453
217.181179099356,53.3328657566133,GALAXY,0.6867434
222.405322711684,36.8551139398981,GALAXY,0.7352087
213.178456341309,23.0968667379435,GALAXY,0.4587429
203.304541658669,54.9276321526556,GALAXY,0.7244331
169.136390716822,7.02500804322718,GALAXY,0.05402751
140.78186541102,5.31629854566854,GALAXY,0.1506728
320.886123090904,7.42415553051373,GALAXY,0.4593427
320.081155025181,7.31743447474572,GALAXY,0.6176506
17.8215606927571,-2.29878868943313,GALAXY,0.9570704
220.797561743546,63.7441817205443,GALAXY,0.4597039
163.232194848009,27.8846515631141,GALAXY,0.451564
182.261805618254,63.9389471023365,GALAXY,0.3849841
180.582811992545,64.0880839034851,GALAXY,0.3680234
13.6146232447606,-3.69543430225349,GALAXY,0.7631229
151.258315422137,17.376956143781,GALAXY,0.1410118
156.919126678674,18.3584964857482,GALAXY,0.6005144
132.182863984192,13.0399699566249,GALAXY,0.09517372
156.626064941139,18.1854666598624,GALAXY,0.162475
230.277467568373,45.0017898508806,GALAXY,0.6224289
238.257072379522,32.7368333907055,GALAXY,0.186442
202.057392248307,66.8472573460578,GALAXY,0.4848291
348.133844111523,-1.90358309225598,GALAXY,0.8476905
152.816262355553,17.5711130918673,GALAXY,0.7554353
133.050507196063,37.3905287976963,GALAXY,0.170315
138.092230431778,40.3669830940043,GALAXY,0.911091
141.392852171028,41.8761862850075,GALAXY,0.4470712
220.36387962508,18.4813752979203,GALAXY,0.6206752
157.143128292773,65.6755500026695,GALAXY,0.3065157
159.331861023904,66.1581157589738,GALAXY,0.4815113
246.306906650531,35.1327404863881,GALAXY,0.1058203
228.076879320104,47.5992003504435,GALAXY,0.7480046
236.10958662692,41.8563551644125,GALAXY,0.5056979
131.299706377997,33.7370176465886,GALAXY,0.6059008
184.305747026442,35.6345764361778,GALAXY,0.4419395
185.65117263745,35.7677421766991,GALAXY,0.6348678
197.863079923964,34.9824845574948,GALAXY,0.3017298
171.384809719817,35.0219888307112,GALAXY,0.1949101
209.541914574963,53.8304604467086,GALAXY,0.3496407
322.130553992608,7.5299423540185,GALAXY,0.1821843
331.494749942733,8.44264329614358,GALAXY,0.5800633
223.950334006052,31.2625908916187,GALAXY,0.08243702
205.329242205317,35.9823453879429,GALAXY,0.6791263
155.530150836393,48.6129717473968,GALAXY,0.1444079
179.012343424809,52.3937962468168,GALAXY,0.4863327
117.147922713696,26.2121766920992,GALAXY,0.4852278
145.598715443295,45.4158642094502,GALAXY,0.7360206
171.522456868181,51.9282161405292,GALAXY,0.3495192
173.185569173174,51.9344932028098,GALAXY,0.6107343
210.797515779239,20.4484639223806,GALAXY,0.7311237
145.65869634126,17.5680289415764,GALAXY,0.1599688
157.098477546123,19.9811820359221,GALAXY,0.2075393
134.662316990795,52.7563055267769,GALAXY,0.3922784
218.981721615432,-2.73259530097078,GALAXY,0.5525233
220.350463234732,28.7123152807045,GALAXY,0.5252982
163.120486009373,27.8014589698187,GALAXY,0.323297
175.550286833737,63.6511186458615,GALAXY,0.7777108
187.022136665164,64.0900492257868,GALAXY,0.6162679
12.8310129481533,-3.56399476639264,GALAXY,0.9642634
153.685137461286,17.8208875878308,GALAXY,0.5864643
197.286981300425,47.0177700959903,GALAXY,0.6351138
354.001619618755,26.4873575484515,GALAXY,0.3552307
175.705352522678,65.8390216149166,GALAXY,0.4124037
151.593836083784,18.9939273797075,GALAXY,0.1652053
164.284527431866,21.0871410530127,GALAXY,0.3694051
164.81413320332,28.6398152747252,GALAXY,0.9872214
249.633306640385,32.2558991287541,GALAXY,0.4419385
233.493148810758,35.6105882131754,GALAXY,0.4903848
138.656850570059,14.6393515235694,GALAXY,0.9766468
328.93069881819,30.2134892572598,GALAXY,0.6286518
230.727093511114,44.9014570336241,GALAXY,0.5361982
235.862416148029,41.9138229829585,GALAXY,0.5427692
127.763695651017,11.7240504696814,GALAXY,0.4047537
141.914740536995,15.464683117375,GALAXY,0.4762805
