obj_ID,alpha,delta,g,r,class,redshift
1.2376543921758543E+18,117.279678987283,38.1896808872121,21.48134,20.72867,STAR,-0.0004496364
1.2376646732523113E+18,194.209233242396,37.3490713136959,21.24481,20.98552,STAR,0.0003700854
1.2376677350632986E+18,227.311879590255,16.9737322416372,22.35087,20.86266,STAR,5.249889E-05
1.2376487051165696E+18,189.384334633739,0.459868409439257,20.04165,19.96583,STAR,-2.804607E-05
1.2376487051201743E+18,197.610460804319,0.566170030240655,20.0712,19.83959,STAR,-0.000443562
1.237658206121558E+18,183.001198984074,51.0884101789778,15.62938,14.77691,STAR,-0.0003943219
1.23766296439541E+18,358.938659986441,37.0982693995639,19.68804,20.03112,STAR,-0.0003966189
1.237662337334444E+18,251.378313022396,24.2054277392109,17.9785,17.44057,STAR,-0.0009774686
1.237679476406944E+18,25.3978000058364,20.1951114305869,20.72372,20.0281,STAR,-8.453193E-05
1.2376794764058957E+18,22.9132164609503,20.5292968659694,23.00305,21.89124,STAR,-0.0001977373
1.237652943167423E+18,341.380274857841,13.7240454776384,20.35542,19.29048,STAR,0.0003113808
1.237678617399526E+18,318.131028196173,0.55148935596797,19.5111,18.16552,STAR,-0.0008981801
1.2376648804878257E+18,144.298797713214,31.338716373649,18.53175,17.97704,STAR,0.0001075415
1.2376648804912988E+18,152.989563198103,34.3169574330742,19.80313,19.40086,STAR,-0.0003282296
1.237664880488743E+18,146.515522130493,32.151397592331,19.4917,17.99221,STAR,-3.461684E-05
1.23767380704723E+18,128.025421778216,20.4395349042153,20.1886,18.59743,STAR,0.0004054013
1.2376529431668326E+18,340.015282301271,13.5936593171486,17.19623,16.64556,STAR,-0.0004025502
1.237645943978328E+18,54.9778395193665,0.974073681154095,21.5857,20.51728,STAR,0.000242097
1.237678889597731E+18,32.8697478540052,-2.03672173743095,18.24349,17.96514,STAR,0.0005097073
1.2376529447699095E+18,322.347986287617,12.3101908159085,19.07104,18.7347,STAR,-0.0004292614
1.2376646732548677E+18,201.397859806752,36.5323308817178,21.97929,21.69781,STAR,-0.0007420458
1.2376662135409216E+18,21.5096451141729,32.0345532281001,19.97751,19.40396,STAR,-0.0001901117
1.2376788895958958E+18,28.6115427055416,-2.23502280531666,18.20597,17.96176,STAR,0.001039197
1.2376613543167265E+18,179.832524513078,58.4204896439255,18.84152,17.45328,STAR,-2.980751E-05
1.2376662108612221E+18,282.87041618963,19.3303835838927,22.18856,19.88933,STAR,8.521667E-05
1.2376619513518497E+18,239.649381346787,8.55096241890266,21.02497,20.63876,STAR,-0.000731772
1.2376792546723763E+18,36.5551542761558,-3.89222035168958,21.33762,21.04304,STAR,-0.0004202764
1.2376711243013164E+18,143.754308896359,13.4924515785705,18.65659,18.19539,STAR,0.0001959295
1.237660961860354E+18,126.237764763572,27.1765262477606,17.57425,17.2989,STAR,-5.788512E-05
1.2376609618607478E+18,127.140815653634,27.7781571301133,20.44779,20.25266,STAR,1.241845E-05
1.237652944768271E+18,318.676475336876,11.5625302340148,19.63161,18.99354,STAR,-7.777938E-05
1.2376639184093184E+18,111.607670453248,44.4227912382599,17.07129,16.63129,STAR,3.78427E-05
1.2376543921716598E+18,110.985300811437,30.2230262559904,18.10925,17.77082,STAR,-0.0003128172
1.2376545999524334E+18,149.232934922986,2.87661110650461,20.25059,20.46554,STAR,0.0004964356
1.237657606961103E+18,124.873036370487,37.0260796514337,18.86728,18.55935,STAR,-0.0006562436
1.237658206126211E+18,199.6309310653,50.1798183794386,19.54166,18.34797,STAR,-0.0001012851
1.2376582061134973E+18,155.098990041222,47.214620500707,20.37475,20.12276,STAR,0.000285507
1.2376582061128417E+18,153.182516577273,46.7370927260444,22.63709,20.65853,STAR,0.0001564527
1.237658206112383E+18,151.801169922865,46.0950309692451,20.79335,19.39488,STAR,-9.677825E-05
1.237678617433604E+18,35.9933754140149,0.913822416926517,18.39103,18.12103,STAR,0.0001190934
1.2376786174370778E+18,43.9246720701437,0.785020380257947,19.39511,18.97269,STAR,-0.0003531658
1.2376582061299466E+18,212.131845311064,47.8580269381687,17.70535,17.44789,STAR,2.026203E-05
1.2376487051198464E+18,196.821911675021,0.544880601217319,15.52284,14.99057,STAR,-5.539058E-05
1.237648705120633E+18,198.720490250755,0.534078191330169,20.29476,20.0082,STAR,0.0005392101
1.2376529431665055E+18,339.325433121121,13.5078615712137,18.11777,16.90286,STAR,6.428696E-05
1.2376593260312663E+18,250.64523159795,36.0746119853524,19.07394,18.79848,STAR,-0.0008752103
1.237665126946505E+18,219.770425458778,28.591488403539,22.80326,21.04682,STAR,-0.0001469571
1.2376763040213896E+18,72.4191474022463,-4.86572919806243,17.61814,17.1403,STAR,0.0009312207
1.23767861743675E+18,43.2205927122806,0.76395848184282,18.72166,17.91697,STAR,0.0001493723
1.2376786174002463E+18,319.768690052332,0.629028680380767,16.76938,16.36094,STAR,-0.0001517877
1.237679254671524E+18,34.6126186319607,-4.10758771272912,19.84104,19.62492,STAR,-0.0005152961
1.2376737061183818E+18,125.109505559865,43.163426566714,22.98767,22.28046,STAR,8.748229E-05
1.2376697617131776E+18,312.554163419174,3.76135749532093,17.94133,16.82022,STAR,-3.536395E-05
1.2376623362612925E+18,251.939973495718,22.8072083412992,19.547,18.54835,STAR,8.675962E-05
1.2376648804903813E+18,150.713367901801,33.6582184805448,17.84667,17.53874,STAR,0.0004564667
1.2376609618645489E+18,135.379890086808,32.7057308661691,22.88488,21.64263,STAR,0.0002914017
1.2376609618676946E+18,142.815147980896,36.4599297417108,21.96908,22.0815,STAR,-0.0002030159
1.2376639173450138E+18,132.134437802529,62.4482985826426,19.5097,18.88753,STAR,-0.000945985
1.2376683486859756E+18,244.829762670555,8.27873054788895,25.11493,24.80262,STAR,-0.0001210402
1.2376582061211648E+18,181.550927521775,51.1253861979788,15.75991,15.55051,STAR,-0.000826231
1.237658206121296E+18,181.998043901232,51.1534232745203,14.89921,14.34072,STAR,-0.000144905
1.2376582061302743E+18,213.244854772685,47.5542024360099,21.81974,20.83508,STAR,-0.0009349213
1.2376609618619927E+18,129.800821279467,29.4550080183075,20.10544,19.81152,STAR,-0.0004023085
1.2376788895986483E+18,34.9502098352066,-2.06355177520232,18.02531,17.69935,STAR,-0.0004486129
1.237678889598976E+18,35.6624246718249,-1.96844927839877,18.83377,18.78793,STAR,-0.0001590804
1.2376792546728348E+18,37.5768623775577,-3.81655317070505,18.95119,18.58628,STAR,-0.0003106432
1.237654380900778E+18,130.159438055953,46.2744069652674,22.58702,21.14587,STAR,0.000163455
1.2376619513382833E+18,208.32615091602,12.7076781240519,19.85087,19.37114,STAR,0.0002830713
1.2376662098117921E+18,331.074723414303,-9.26326687050048,17.73261,17.21206,STAR,0.0001602751
1.2376609618653358E+18,137.153291866531,33.6665677524837,24.83748,23.28892,STAR,7.423561E-05
1.2376795821595694E+18,33.1190391019303,30.2192492454283,21.23874,20.56808,STAR,-0.0006532359
1.23765294476991E+18,322.434076623565,12.2943540242553,18.87479,18.47556,STAR,-0.0004264034
1.2376785975364826E+18,320.905691924736,2.08406394975763,21.72371,21.47665,STAR,-0.0001975003
1.2376593260313313E+18,250.704624159683,36.0409165691962,16.57669,16.52741,STAR,-0.0007475244
1.2376651269434903E+18,212.247974652374,30.6659516206221,21.48782,21.47198,STAR,-0.0005791126
1.237658206125097E+18,195.740462012119,50.609557908197,18.29918,17.97405,STAR,-0.0004508967
1.237662963855E+18,355.649332671963,44.7380927417332,17.03582,16.60596,STAR,-0.001131506
1.2376664642653391E+18,113.598719896799,66.0933082920299,18.67129,18.26765,STAR,-0.0004954825
1.2376786174307205E+18,29.4619048314254,1.14133196030659,18.24691,17.89149,STAR,-0.0006567324
1.2376529447837368E+18,354.800006136944,15.9307689655947,17.75527,17.26407,STAR,-0.0006693296
1.2376651269479468E+18,223.314946068714,27.5019072009919,17.95271,16.54054,STAR,-1.356245E-05
1.2376487035032046E+18,183.021461525391,-0.689397728242487,21.17484,20.53947,STAR,0.0006381603
1.2376582979123282E+18,133.151776777634,3.58357941789055,17.31677,16.59117,STAR,0.0001155213
1.2376786174351114E+18,39.436924400524,0.871864103454932,16.27189,15.74582,STAR,0.0002545529
1.237678617435505E+18,40.4172557414549,0.826908672509158,18.92492,18.18867,STAR,-0.0002854399
1.2376511913588165E+18,133.482193068454,53.2045349413991,20.35681,19.94733,STAR,-0.0003659155
1.2376582061284396E+18,207.203298133005,49.019424101783,20.89511,19.51562,STAR,-4.3772E-05
1.237662963857556E+18,357.849859022342,39.0963630967382,20.54684,18.97301,STAR,-0.0001000124
1.2376487035191951E+18,219.567761192741,-0.741360038679811,20.40996,19.21086,STAR,0.0001179491
1.2376662135398077E+18,21.1171488766418,29.5442745480874,21.16261,20.21268,STAR,-0.000437556
1.2376642899343447E+18,198.909959091316,14.0129177336249,21.45033,20.82255,STAR,0.0002572902
1.237663229612E+18,323.353650314221,73.378806333526,16.97601,15.66413,STAR,-0.0001589208
1.2376711242905695E+18,119.417744543322,7.64122743708664,22.27663,20.78317,STAR,0.0005459304
1.2376711242912896E+18,121.072758910826,7.91279127221556,18.8277,18.29059,STAR,0.0006123167
1.2376529447841303E+18,355.702714734655,15.9322454950485,20.50359,19.77409,STAR,-0.0004475502
1.2376543921770993E+18,119.544590312043,40.388527170473,21.00995,20.67063,STAR,0.0001481985
1.2376675514226442E+18,174.21405086561,25.3114389499476,19.14424,18.8108,STAR,-0.0004239295
1.2376788895990415E+18,35.8314730357467,-2.07987536161657,17.7614,17.40567,STAR,0.0001606302
1.2376697010490573E+18,11.8528293490675,6.4419606090375,22.03255,21.18051,STAR,-2.200375E-05
1.237665126941E+18,205.683762695008,31.9665095651395,17.03926,15.99572,STAR,-0.0001162763
1.2376529431674225E+18,341.407020003072,13.7359804086377,17.31745,16.80809,STAR,-0.0008235598
1.2376786174344563E+18,37.9242267548222,0.950328788186788,20.60525,19.43435,STAR,-0.0001110879
1.2376651269465052E+18,219.859463705609,28.6988719924865,21.35452,19.73574,STAR,0.0001562457
1.237645943976493E+18,50.9171677223073,0.901690437176396,16.07338,15.48176,STAR,0.0002400847
1.237663229611606E+18,321.227941320771,73.923588480185,16.31201,15.35347,STAR,-0.0001506468
1.2376642899242516E+18,175.092032012815,14.1996950496552,19.02451,18.60497,STAR,0.0006324347
1.2376637895682301E+18,122.063490322948,57.3371567520944,21.08203,20.07433,STAR,-5.915158E-05
1.2376737061137295E+18,111.021427278866,40.8956659746825,22.66945,21.72744,STAR,-5.297429E-05
1.2376675514139282E+18,152.592548156297,22.2798481917496,19.99127,18.37146,STAR,4.431637E-05
1.2376629643952788E+18,358.932777169722,37.3463362068792,18.04298,16.99626,STAR,-0.0001968734
1.2376613607647483E+18,213.092832783659,43.1209256340047,21.19284,21.06314,STAR,-0.00015583
1.2376593260313976E+18,250.687543428736,35.8715189470436,20.80726,20.57313,STAR,-0.0005180359
1.2376785975366784E+18,321.283223995068,2.05335535430817,20.8276,20.60611,STAR,-0.0003333452
1.2376529447841303E+18,355.763423678208,16.0036633164744,18.09136,17.50999,STAR,-0.000208298
1.237678617430786E+18,29.614078438064,1.04469180403303,17.41665,17.14714,STAR,0.0003701375
1.2376786173994606E+18,318.09964630702,0.578028572118809,19.85108,18.68377,STAR,0.0001173963
1.2376487051205018E+18,198.295088109445,0.426776375676315,17.42277,16.88515,STAR,-1.988818E-05
1.2376529431665052E+18,339.233203255107,13.4619959678537,18.50344,18.14886,STAR,-0.0008336422
1.2376529431667674E+18,339.852702743828,13.6194119298168,18.68847,17.88426,STAR,-0.0001752618
1.237662337335362E+18,253.023779218157,22.7958350757484,18.30358,17.69994,STAR,-0.0005287142
1.2376648804862536E+18,140.507663893373,29.8665945743308,23.52826,22.67676,STAR,0.001731568
1.2376623373347722E+18,252.100402262452,23.8246864537777,18.16905,17.542,STAR,-0.000160755
1.2376792546721137E+18,35.9642384631186,-3.90279354265791,19.36502,19.25624,STAR,-0.000423089
1.2376687368322424E+18,278.852831329718,42.2492905629624,19.65284,19.12049,STAR,-0.0005094977
1.237654380900975E+18,130.834853148885,46.6228261271484,25.65098,22.001,STAR,0.0006903899
1.237678617417548E+18,359.35265813078,1.28295514398063,23.6834,22.41461,STAR,-9.586957E-05
1.237680297271755E+18,337.21581234978,19.4244657980219,19.52469,19.20095,STAR,-0.0008083924
1.237666226424055E+18,270.384106933639,22.8926096935771,19.60874,19.02618,STAR,-0.001012468
1.237662337334641E+18,251.76989139925,23.899298585264,17.47595,16.75371,STAR,-0.0003102534
1.237679254671524E+18,34.5157744735036,-4.14390372621627,20.58988,20.09402,STAR,-0.0003976415
1.2376642899280532E+18,184.137053420839,14.5792595937137,20.41062,19.95731,STAR,0.0006135596
1.2376609618604198E+18,126.332274446572,27.3250288194522,19.25264,18.901,STAR,0.000539076
1.2376609618635E+18,132.971676470414,31.4974040115644,21.89864,20.10855,STAR,0.0001419223
1.2376555024201823E+18,249.026712006676,42.1443558464916,22.03535,21.66446,STAR,-0.0007820079
1.237654398088184E+18,213.040145240888,60.9202265702302,21.54439,20.50827,STAR,1.476925E-05
1.2376639184154796E+18,121.878760186279,57.065019584904,22.13303,20.51698,STAR,-0.0001557585
1.23766391841502E+18,120.9840380022,56.0773833931137,21.72734,20.80198,STAR,-0.0009705419
1.2376646732538184E+18,198.459015535008,36.8517837657866,23.1111,20.27189,STAR,-7.971084E-05
1.2376646732527045E+18,195.262968920535,37.2231414491575,21.22511,21.15538,STAR,-0.0006152841
1.2376646732529667E+18,196.047437330669,37.1575918207429,21.66343,21.3131,STAR,0.000118564
1.237667541217575E+18,151.926357323992,20.7136618629151,19.05091,18.75561,STAR,-0.0003415874
1.237654391635247E+18,111.930472750422,30.8074633577693,15.94782,15.45552,STAR,0.00096176
1.237654599945421E+18,133.188545616556,2.04465275490358,19.18889,18.9799,STAR,0.0001899987
1.23765459995571E+18,156.693632212218,3.22274490104913,19.17097,18.90452,STAR,0.000163433
1.2376648740463575E+18,130.850987259853,23.498553963455,16.69524,16.19307,STAR,0.0002035977
1.2376695179796152E+18,2.11712820148347,7.66376143788697,16.75859,16.30879,STAR,-0.0003251844
1.237652943167226E+18,340.958316869514,13.7033990808471,17.02773,16.0731,STAR,2.972187E-05
1.2376529431674883E+18,341.604805453529,13.6949423305563,18.33784,17.4495,STAR,-8.884237E-05
1.2376529431676193E+18,341.932430156821,13.7688795806583,19.18818,18.7945,STAR,-0.0006870024
1.2376648804899228E+18,149.574576973644,33.1403102168422,18.22797,17.94312,STAR,0.0001582277
1.237660961863172E+18,132.214018006569,30.926827044603,18.36179,18.00079,STAR,0.0003410822
1.237666210859518E+18,278.998193100917,21.0516905605438,19.08015,18.45498,STAR,-6.436092E-05
1.2376621977518735E+18,239.25353664747,6.28792093758834,17.10405,16.80945,STAR,0.0002126065
1.2376639173357745E+18,113.008288811981,44.5419648202011,23.82161,22.15637,STAR,7.003621E-05
1.2376639184161347E+18,123.352045893508,58.2106698392276,21.31882,20.98918,STAR,6.71261E-06
1.2376792546727043E+18,37.2966258855873,-3.90735876317192,21.4017,21.04337,STAR,-0.0005941366
1.2376662264299546E+18,283.480605912071,17.434843442666,20.01589,18.96532,STAR,0.0001128219
1.23766428993015E+18,189.073931449777,14.3466391475384,18.27055,18.11311,STAR,0.0003724569
1.2376582061241795E+18,192.392700062013,50.952395807592,17.25093,16.694,STAR,-0.0001747168
1.2376582061156598E+18,162.153684251948,48.9349071148843,15.54036,15.01505,STAR,-8.930432E-05
1.2376632339086707E+18,355.176779933169,43.6658131896144,15.44895,14.83989,STAR,-0.0002967047
1.2376529431681436E+18,343.192858298526,13.8909048448616,16.86239,16.57168,STAR,-0.0009850998
1.2376786174313106E+18,30.8409685819411,1.0290887733266,20.00987,19.39542,STAR,-0.0001260614
1.2376609618641551E+18,134.428850850436,32.2993007758388,17.24624,16.99836,STAR,0.0005668761
1.2376642899272666E+18,182.268589552167,14.4027027292647,21.7897,21.39675,STAR,4.024487E-05
1.237662337335362E+18,253.15523215512,22.8637350419142,19.93135,19.49095,STAR,-0.0003146576
1.2376459439787215E+18,55.9430007621047,0.972382158395976,21.16563,19.70608,STAR,-6.086028E-05
1.2376619513458202E+18,225.91018677703,10.7212678263855,20.77892,20.48667,STAR,0.0005701969
1.2376646732510659E+18,190.577969329173,37.435346637451,21.10428,20.76537,STAR,-4.25536E-05
1.237662197751677E+18,238.730780362953,6.22730869235054,17.8859,17.39736,STAR,-0.0004438951
1.2376639173362985E+18,113.677631230219,45.6639275498089,22.35945,20.95348,STAR,-5.022469E-05
1.2376556930180058E+18,231.3872268695,-1.24735360519992,18.51511,17.28491,STAR,-7.62195E-05
1.2376662135403973E+18,21.2155184718692,30.9217024179043,20.05328,19.69187,STAR,-0.0007097123
1.2376543921774925E+18,120.203463845157,41.1670825357867,21.74318,21.19896,STAR,3.299982E-05
1.2376632296103616E+18,312.630940948162,75.6930650477931,20.28646,19.25225,STAR,-0.0002517737
1.2376648804936584E+18,159.324511847395,35.8856657905347,22.25706,20.70582,STAR,0.0005373511
1.2376648804893327E+18,147.908258416232,32.7951549890206,18.31086,18.02395,STAR,0.0004673154
1.2376648804899884E+18,149.629865581012,33.31437667289,18.7674,18.45277,STAR,0.0007250555
1.237660961862517E+18,130.846105386045,30.1291696722847,18.62136,18.16205,STAR,0.0001537945
1.23766544097575E+18,186.54552601804,29.3551056543979,23.24847,22.20957,STAR,-0.0002886332
1.2376609618625833E+18,131.056221713755,30.2361243773434,24.84819,24.71945,STAR,-0.0001352588
1.2376646732547366E+18,201.079136111099,36.5198550038541,22.16251,21.6796,STAR,-0.0003309229
1.2376584933486103E+18,169.51614239545,10.2444447477889,18.10599,17.65035,STAR,0.003210902
1.237663917341344E+18,122.503866144486,55.7706617888216,19.72293,19.37644,STAR,-9.488929E-05
1.2376555045694346E+18,253.976924372023,39.7740179062786,18.14657,17.62123,STAR,-0.0004402932
1.2376543921721188E+18,111.70303410025,30.9563656780174,19.51158,18.94507,STAR,0.0008796969
1.2376609618622548E+18,130.299729789828,29.8670931635674,18.83021,18.49142,STAR,-0.0005820917
1.2376582061159875E+18,163.193361356237,49.0449081030136,16.54022,16.09126,STAR,-2.536471E-05
1.2376545999467315E+18,136.30751524475,2.21772432214956,18.03603,17.73811,STAR,0.0005799407
1.2376792546757842E+18,44.2855346063007,-3.54639017147672,21.45757,21.20316,STAR,-0.0004348951
1.2376646732541463E+18,199.356106473617,36.6812191467263,21.57336,21.41325,STAR,-0.0003324215
1.2376576069627418E+18,128.301132708488,39.6529425588394,21.89873,21.57853,STAR,-0.0001582081
1.2376618509257277E+18,163.467556989337,42.8355977607861,19.14262,18.83231,STAR,0.0002917553
1.2376529479908065E+18,4.67085620774374,-9.61370706840689,18.69534,18.25748,STAR,-0.000521399
1.2376503720890207E+18,171.997581689558,-1.26059552027063,19.58409,19.64113,STAR,0.0002129837
1.2376788895975342E+18,32.4474496530953,-2.1798064556297,17.92917,17.62004,STAR,0.0006287331
1.2376609618615995E+18,128.735647638419,29.0302913932568,19.96495,18.29166,STAR,-2.885596E-05
1.237662337334772E+18,252.096979304389,23.7994599028401,18.51433,18.14776,STAR,0.0001241243
1.2376623373355581E+18,253.46540102052,22.5809484746588,17.8215,17.46485,STAR,-0.0004623762
1.237662337335755E+18,253.901661070337,22.2151701604011,18.01935,17.46848,STAR,-0.0005925894
1.2376609618627791E+18,131.363207868104,30.6136529385355,20.5416,20.24769,STAR,-0.0004230227
1.2376738419338127E+18,106.031383913396,12.0345883773316,17.9312,17.54317,STAR,6.846864E-05
1.2376529447842614E+18,356.031123190899,15.9506133638976,20.19328,19.69926,STAR,-0.0004938956
1.237664673249821E+18,187.060173160306,37.517959356894,20.21856,20.62237,STAR,-0.0001083854
1.237657606962676E+18,128.133424415423,39.6082682892265,17.67273,16.66827,STAR,0.0001501748
1.2376802994198938E+18,338.509807903862,21.3649172005457,19.47599,18.38905,STAR,-0.0001706036
1.2376621977515464E+18,238.547125394387,6.24855061411812,20.57435,19.46676,STAR,0.000165199
1.2376639173427205E+18,125.403796647988,58.3662325481982,21.21961,20.59536,STAR,7.565297E-06
1.2376792546694927E+18,29.8860359322812,-4.30383651682153,21.76718,21.56512,STAR,-0.0004541318
1.2376623373352963E+18,253.020899266009,23.0523764602026,19.17042,19.35683,STAR,-0.0002078561
1.2376788895959616E+18,28.7525885328371,-2.15618929783646,21.54379,21.43239,STAR,-0.00219255
1.2376619513266834E+18,181.209102868712,13.5979924352319,18.40215,17.91201,STAR,0.0008119732
1.2376619513295012E+18,187.841868275261,13.5408682504197,21.17093,19.47744,STAR,-1.508306E-05
1.23765294476991E+18,322.406670377875,12.2903425090207,17.93363,17.40393,STAR,-0.0003503473
1.2376786174153196E+18,354.321092522914,1.21887897076549,21.62017,21.52542,STAR,-0.0002239347
1.2376582061209027E+18,180.512217184627,51.0353489844441,17.78851,17.45653,STAR,-8.817503E-05
1.2376582061250314E+18,195.469388298044,50.5909802052602,17.76678,17.43234,STAR,-0.000320413
1.2376582061161846E+18,163.931895666467,49.1747387258613,21.67303,20.99807,STAR,-0.0005356497
1.237667541214495E+18,144.739760591663,19.1121659063538,19.84542,19.52129,STAR,-1.632774E-05
1.2376792546680512E+18,26.6096037969096,-4.43361447737738,21.93739,21.78008,STAR,-0.0007182975
1.237662963857556E+18,357.894407794721,39.1179724165336,17.70384,17.10934,STAR,-0.001241036
1.2376629638533617E+18,354.109325044294,48.4087483380908,17.73898,16.66075,STAR,-0.0002398974
1.237658206119E+18,173.576954439245,50.7051270708235,25.52521,23.17705,STAR,-5.35601E-06
1.2376788584652472E+18,345.187340175581,11.2445816111196,16.60747,16.29062,STAR,-0.0009327441
1.2376651269262543E+18,165.680835770656,32.3375145298891,21.34755,21.23595,STAR,-0.0001445591
1.2376511913583575E+18,132.24026547247,52.3955516189488,19.28758,19.04269,STAR,1.245315E-05
1.2376503720896102E+18,173.277897210016,-1.31969577053641,17.63198,17.65979,STAR,0.0002084926
1.2376763040232904E+18,76.248848685876,-2.71624464276788,17.40516,16.70463,STAR,-4.956993E-07
1.2376785975406758E+18,330.498025167448,2.45915307663199,22.07625,21.70672,STAR,-0.001094183
1.2376648804920197E+18,155.041810084534,34.7295754073935,17.6547,16.92461,STAR,5.971269E-05
1.2376593260314632E+18,250.987959258531,35.816555179326,23.21415,22.06363,STAR,0.0001070892
1.237654380909298E+18,156.033876291218,58.0681955163846,24.47253,22.2361,STAR,-0.0001046486
1.2376543809026132E+18,134.696423305402,49.2606399180422,21.29471,19.87315,STAR,-0.0001133897
1.23767925467349E+18,38.9753543952765,-3.81950924412339,17.29557,17.01205,STAR,0.0002948314
1.2376543921792622E+18,123.520144622238,44.4202794529313,23.48084,21.85014,STAR,0.0001270607
1.237654392176837E+18,119.141308228462,40.0016805075809,21.03086,20.69016,STAR,0.0001659095
1.2376529447843267E+18,356.130779294968,15.9428694756503,17.60305,17.69474,STAR,-0.0005470662
1.2376609618629763E+18,131.771598438447,30.8424983722495,21.8285,21.91891,STAR,-0.000449799
1.2376709616281853E+18,42.9006091850093,34.6242678889711,20.36006,20.65638,STAR,-0.0003227979
1.2376662135409871E+18,21.5218005242479,32.2322281725927,19.39364,19.38184,STAR,-0.0004493631
1.2376802972751631E+18,345.438306992765,20.4839278821019,23.07996,21.71876,STAR,-0.0002265153
1.237679582158E+18,29.088356244806,31.2483572767506,20.97163,20.55877,STAR,-0.0004199577
1.2376795821593725E+18,32.7498769045384,30.4561766708554,17.81851,16.8327,STAR,2.812088E-05
1.2376639173345285E+18,111.300063216814,41.8711424735476,22.89235,21.58442,STAR,-0.0001129392
1.237655502423982E+18,255.101260305594,34.9543910991868,22.81199,21.59689,STAR,0.0001036874
1.2376648740464888E+18,131.216877390998,23.7864559385265,19.89485,19.7561,STAR,-0.0003600774
1.2376582995308055E+18,151.064743670437,6.33157492300799,21.40635,21.16738,STAR,-2.361035E-05
1.237657606961824E+18,126.324592788106,38.1297084678854,18.27913,18.01466,STAR,4.648823E-05
1.2376576069624794E+18,127.675309121925,39.2243595662964,17.78872,17.15288,STAR,-0.0001204049
1.2376529479908723E+18,4.84812893382865,-9.78811092776704,20.71124,20.09725,STAR,-0.0007575327
1.237652947991855E+18,7.0867344688825,-9.71325552648766,20.02472,19.80958,STAR,-0.0006863239
1.2376529479959841E+18,16.6252469243837,-9.51689594333471,21.09624,19.55336,STAR,6.200179E-05
1.2376619513380864E+18,207.933855682392,12.7155230507465,19.13105,19.63094,STAR,0.0001414252
1.2376618133395866E+18,163.928557137194,12.1435966848674,19.86566,19.69633,STAR,0.0002833693
1.2376675412153467E+18,146.754934007365,19.483300516065,16.88067,16.57687,STAR,0.0004058558
1.2376642899239242E+18,174.421178123738,14.2979762931505,16.59472,15.51758,STAR,-0.0001670005
1.237654392176117E+18,117.831368678697,38.612949099512,23.92246,22.66204,STAR,5.121934E-06
1.2376709616279882E+18,42.5022782703453,34.3255699251192,19.35983,18.71061,STAR,2.013123E-05
1.2376623362574912E+18,244.710341656661,28.4643932136966,21.59619,20.33422,STAR,0.0001453919
1.237658206120444E+18,178.792263022201,51.0665091109215,17.2655,17.59885,STAR,-0.0001070546
1.2376487201578683E+18,181.965193571934,-0.875491459197922,20.33627,18.71788,STAR,0.0006269175
1.237669517980926E+18,5.05601746197448,7.6928109993088,17.5737,17.23428,STAR,-0.0002287813
1.2376529479908065E+18,4.68477573155094,-9.64864457253136,18.58581,18.90887,STAR,-0.0004438349
1.2376529479912653E+18,5.71032687551974,-9.67008482200314,19.14741,18.31612,STAR,0.0001135489
1.2376543809074627E+18,149.20902288565,56.0347345075751,22.32505,21.41364,STAR,-5.079178E-05
1.237654380909232E+18,155.703651768395,57.9447087939632,22.32587,23.36166,STAR,-4.96188E-05
1.237678889596486E+18,30.0107173843269,-2.09510462725895,19.40497,19.25457,STAR,0.0003298566
1.2376711242908966E+18,120.253702465184,7.77127495262152,18.29401,17.6894,STAR,5.120905E-05
1.2376648804932E+18,158.171102849178,35.5033571258563,21.33746,21.12037,STAR,0.00016146
1.2376609618629102E+18,131.773138708818,30.6687134084089,20.92563,20.39254,STAR,0.0002920417
1.2376459439789181E+18,56.4032109297457,0.958576454971611,22.56933,21.07136,STAR,9.772635E-05
1.2376639184114813E+18,114.565233480611,48.89219927937,20.32205,19.4136,STAR,-0.0002026527
1.2376609618610752E+18,127.756532141031,28.2937462142984,23.31812,21.30796,STAR,0.0001200328
1.2376609618673009E+18,141.944849709936,35.9349011587736,17.26671,16.97132,STAR,-8.512207E-05
1.2376459439736753E+18,44.340618132845,1.03927937121892,19.99097,19.93641,STAR,-0.0005656344
1.2376792546648392E+18,19.2456295099814,-4.48215199948011,20.02527,19.54901,STAR,-0.0004691296
1.2376545999460767E+18,134.788020864134,2.102773197132,20.63179,20.21949,STAR,0.001084028
1.2376545999553825E+18,156.00265500294,3.1983595604535,19.07044,19.33172,STAR,-5.555758E-05
1.2376514962939587E+18,118.364191640231,44.1866518144175,23.07416,21.37232,STAR,-0.000111
1.2376576069624138E+18,127.465437557087,39.1791088813187,18.88719,18.38581,STAR,-0.0004453017
1.2376529479923796E+18,8.33900903313658,-9.56586877832562,18.29226,17.36224,STAR,-0.0002679421
1.2376487045990976E+18,233.698517652401,0.16237865795078,17.81626,17.63683,STAR,9.912491E-05
1.2376719414088182E+18,228.502096956324,59.4179601800393,23.87672,24.06218,STAR,-9.154291E-05
1.2376709616295616E+18,44.7760186377396,37.4101733183899,19.71279,19.0601,STAR,-3.431783E-05
1.2376709616242524E+18,38.0176220650682,26.6356302125711,15.98416,15.34494,STAR,9.423306E-05
1.2376609618673664E+18,142.052223848909,36.1215014622669,20.53865,19.09851,STAR,0.0001446671
1.237658206115922E+18,163.152617176932,49.0086949755477,16.32917,16.14136,STAR,-6.384637E-05
